,artist,title,art_type,tech,movement,image,text
316,단발령망금강,이인문,수묵채색화,지본담채 (紙本淡彩),,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110145829553_33OQ8BKK9.jpg%2F2011021819192336.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=690&theight=352&opts=17,
317,고막고어자시,안중근,,비단에 먹,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_55%2F20141004005946643_0XKADEM38.jpg%2F%25EC%2595%2588%25EC%25A4%2591.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=690&theight=369&opts=17,
318,부부,이중섭,한국화,종이에 유채,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_9%2F20160803164248225_MD7K3UGBK.jpg%2F2011040715511407.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=347&theight=530&opts=17,
319,목멱조돈,정선,수묵채색화,견본담채 (絹本淡彩),,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141111221503124_3REWHIGKH.jpg%2F2011021819254728.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=690&theight=519&opts=17,
320,죽도 ,이정,수묵화,지본수묵(紙本水墨)(ink on silk),,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_18%2F20140923114848485_UYQN4V6PG.jpg%2FKF01-012.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=690&theight=284&opts=17,"이정(李霆)은 1541년(중종(中宗) 36년)에 세종대왕(世宗大王)의 현손(玄孫)으로 태어나서 사망연대는 미상이지만 꽤 장수를 누린 사람이다. 자(字)는 중섭(仲燮), 호(號)가 탄은(灘隱)이며 조선 중기에 선비의 묵기(墨技)인 매(梅) · 죽(竹)이 크게 유행할 때 탄은(灘隱)은 죽화(竹畵)로 발군했다. 그의 그림이 중국 명대(明代) 설창(雪窓)의 풍을 섞었다고들 하지만 고격(古格)을 유지하고 있고, 기량과 품위를 겸하고 있어 죽화(竹畵)로서는 조선왕조 5백 년에 제일인자로 손꼽는 평자들이 많다. 이정(李霆)의 묵죽(墨竹) 작품들 중에는 풍죽도(風竹圖)가 많이 남아 있는 것으로 보아 풍죽도(風竹圖)가 그의 장기였던 것이 아닌가 싶다.이 작품들은 청죽(晴竹) · 운죽(雲竹) 등을 포함한 드물게 보는 6곡병(曲屛)으로 되어 있다. 대폭(大幅)으로서 두껍고 매끄러운 장지(壯紙)에 그렸으나 묵색(墨色)이 아주 청결하다. 석법(石法)이나 토피(土披)는 탄은(灘隱) 독특한 것으로 극히 간략하게 생략되어 있다. 댓잎은 중국 명대(明代) 설창(雪窓)의 필법을 연상시키는 느낌을 주지만 구성의 변화로 깊고도 선비의 멋이 감도는 작품이다.탄은(灘隱)의 묵죽도(墨竹圖)는 조선 시대를 통해서 그 누구에게서도 찾아볼 수 없는 화격(畵格)이 갖추어진 독보적인 경지를 이루고 있다. 16세기 후기의 서울 화단(畵壇)에 지대한 영향을 주었을 뿐만 아니라, 시(詩) · 서(書) · 화(畵) 뛰어난 삼색(「三色」)이다. 또한 영조(英祖) · 정조(正祖)때의 저술가인 이긍익(李肯翊)의 저서 《연려실기술(燃藜室記述)》에는 탄은(灘隱)에 대하여 「그는 죽화(竹畵)로 세상에 이름을 떨쳤으며 시서(詩書)에 능했을 뿐만 아니라 임진왜란 때 왜적의 칼을 맞아 오른팔에 중상을 입었으나 나은 후에는 더욱 운필(運筆)이 좋아졌다」고 하는 일화(逸話)를 기록하고 있다. 탄은(灘隱)은 매(梅) 그림으로도 당시부터 명성을 크게 떨쳤으나 지금은 신빙할 만한 작품이 유존되지 못한 탓으로 그 풍모를 정확히 알 길이 없다. 아무튼 의취(意趣) 깊은 종실화가로서 직업화가들이 따를 수 없는 경지에 이르고 있다."
321,독백탄,정선,,견본채색,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_55%2F20141004045732967_JDFZX42GG.jpg%2F%25EC%25A0%2595%25EC%2584%25A0.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=690&theight=451&opts=17,
322,도봉도,김석신,수묵채색화,종이에 수묵담채,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110125450314_IYEJMI2WC.jpg%2F2011021818444861.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=690&theight=417&opts=17,
323,책가도 병풍,,,비단 바탕에 설채,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_111%2F20141115142854347_D84Q3QNJ8.jpg%2F2011051217043710.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=690&theight=321&opts=17,"책가도 (冊架圖)란 책, 서가 (書架), 방안의 기물 (器物)들을 함께 그린 그림이다. 일명 서가도 (書架圖)·문방도 (文房圖)·책탁문방도 (冊卓文房圖)라 하며, 우리말로는 책거리 그림이라 부른다. ‘거리’란 복수를 나타내는 우리말 접미어로서 이 그림에 책과 관계없는 갖가지 일상용구들이 어울려 복잡한 구성을 보이고 있기 때문에 붙여진 이름이다. 유교 사회의 문인 취향을 잘 나타내고 있으며 주로 선비의 사랑방을 장식한 그림이다. 실재하는 사물들을 한데 모아 허구적인 구도를 보이고 있는 책가도는 구성이나 색채표현기법 등이 뛰어나고 현대적인 감각을 보여주는 작품들이 많다. 책가도에는 사방탁자 (四方卓子) 형태의 커다란 서가 속에 책을 중심으로 문방구류·고동기 등을 그려 넣은 유형과, 책과 관계없는 각종 기물을 잡다하게 모아 그린 유형으로 나누어진다.이 작품은 전자 형식에 해당하는 것으로 비단 바탕에 설채 (設彩)로 그려진 10폭 병풍이다. 화면의 주된 대상물은 책과 서가로 국립고궁박물관에서 소장하고 있는 다른 책가도와 달리 책과 관계없는 일상용구들은 등장하지 않는다. 화면에 등장하는 대상은 실물이지만 구도는 완전히 허구인 그림으로 공간적인 위치를 무시하고 평면구성에만 치중한 점은 현대적인 느낌을 준다."
324,수계도권,유숙,,지본담채,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_55%2F20141004015132866_KT0KWJLR4.jpg%2F%25EC%259C%25A0%25EC%2588%2599.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=503&theight=530&opts=17,
325,풍속화첩 - 나룻배,김홍도,한국화,지본담채,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_58%2F20141007211459804_7OMA9ZNCA.jpg%2F%25EA%25B9%2580%25ED%2599%258D.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=462&theight=530&opts=17,
326,쏘가리,이한복,,종이에 수묵담채,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_55%2F20141004043314634_N30EAF9OY.jpg%2F%25EC%259D%25B4%25ED%2595%259C.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=690&theight=512&opts=17,
327,연사모종도,안견,수묵화,견본수묵 (絹本水墨),,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110142308269_SG16C1SZK.jpg%2F2011021819095372.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=316&theight=530&opts=17,
328,범일동풍경,이중섭,,,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_55%2F20141004040919070_YRJQJ8K2Y.jpg%2F%25EC%259D%25B4%25EC%25A4%2591.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=409&theight=530&opts=17,
329,산수도,박노수,수묵채색화,종이에 수묵담채(Ink and color on paper),,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_58%2F20141007130453282_WJLMJCOX6.jpg%2FMA01190214400.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=690&theight=340&opts=17,
330,백물도권,장승업,,비단에 담채,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_55%2F20141004044039802_FNH2ZCO29.jpg%2F%25EC%259E%25A5%25EC%258A%25B9.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=690&theight=116&opts=17,
331,송정관폭,신윤복,한국화,지본담채,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_58%2F20141007212353747_FTCULBP8P.jpg%2F%25EC%258B%25A0%25EC%259C%25A4.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=420&theight=530&opts=17,
332,어자조련,장승업,수묵채색화,지본담채(紙本淡彩),,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_58%2F20141005170644276_UROX0OIVP.jpg%2F26.%2B%25EC%259E%25A5%25EC%258A%25B9.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=130&theight=530&opts=17,"오원(吾園) 장승업(張承業)이 한 폭에 2마리씩 8마리의 말을 4폭에 나누어 그린 《팔준도(八駿圖)》 중 첫 번째 폭이다. 팔준(八駿)은 본래는 주(周)나라 목왕(穆王)의 8필 명마(名馬)를 일컫는 것으로, 전설에 의하면 목왕이 서왕모(西王母)를 알현할 때 8필의 말을 몰고 찾아 갔다고 한 것에서 유래한다. 하지만 우리나라에서는 세종대왕이 화원 안견(安堅)에게 명하여 태조 이성계가 타고 다니던 말들을 개국공신으로 우대하고, 이름과 공적 사항을 일일이 적고 찬(讚)을 써넣은 ‘팔준도’를 그리게 한 것이 더욱 유명하다. 여기 보이는 작품이 목왕의 팔준을 의미하는지 아니면 이성계의 팔준을 뜻하는지는 알 수 없다.소나무와 대나무가 듬성듬성 나있는 험준한 절벽 아래 계곡에 한 남자와 두 마리의 말이 있다. 아마도 조련사가 말들에게 물을 먹이려 나온 모양이다. 조련사는 한 손에는 말채를 들고 한 손은 뒷짐을 진 채 말을 지켜보는데, 온화한 표정과 유연한 자세에서 오랜 경륜과 자신감이 묻어난다.조련사의 기세에 압도당한 검은 점박이 말은 고개를 숙이고 눈치만 볼 뿐이다. 반면 조련사의 시야에서 벗어난 뒤편의 붉은 점박이 말은 머리를 쳐들어 호기를 부리고 있다. 말과 조련사의 미묘한 긴장과 교감은 기암 절벽과 나무의 포치가 만들어내는 내밀한 분위기와 호응하며 한층 고조된다. 숨기듯 드러낸 절묘한 화면 구성, 간략해 보이지만 인물과 말의 특징을 정확히 잡아낸 능숙한 필치, 분방하고 호쾌한 절벽과 나무의 묘사가 잘 어우러지며 정중동(靜中動)의 느낌을 실감나게 전해준다. 구한말 최고의 대가로 불릴만한 솜씨이다."
333,풍속도8첩병풍 - 후원유연,김홍도,한국화,견본채색,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_58%2F20141007211249765_LBCA6XW7X.jpg%2F%25EA%25B9%2580%25ED%2599%258D.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=296&theight=530&opts=17,
334,꽃과 희동,이중섭,,"종이에 연필, 크레파스",,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_55%2F20141004040409353_63RCY6LZ4.jpg%2F%25EC%259D%25B4%25EC%25A4%2591.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=375&theight=530&opts=17,
335,풍속도8첩병풍 - 파안흥취,김홍도,한국화,견본채색,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_58%2F20141007211251389_C5JELUE7S.jpg%2F%25EA%25B9%2580%25ED%2599%258D.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=300&theight=530&opts=17,
336,여덟마리의 말,장승업,,비단에 채색,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_55%2F20141004044431907_JB3663SJI.jpg%2F%25EC%259E%25A5%25EC%258A%25B9.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=122&theight=530&opts=17,
337,강산청원,이징,,흑견금니,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_55%2F20141004042848552_YNEZTF2KW.jpg%2F%25EC%259D%25B4%25EC%25A7%2595.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=249&theight=530&opts=17,
338,윤덕영 풍자,이도영,,,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_55%2F20141004021742102_HCQETK1WY.jpg%2F%25EC%259D%25B4%25EB%258F%2584.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=352&theight=530&opts=17,
339,장안연월,정선,,지본수묵,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_55%2F20141004050344621_7W37VHHMD.jpg%2F%25EC%25A0%2595%25EC%2584%25A0.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=690&theight=472&opts=17,
340,계도,장승업,수묵채색화,종이에 담채,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110130033898_WOQS7KSM5.jpg%2F2011021818463139.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=162&theight=530&opts=17,
341,선동전다도,이인문,,지본채색,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_55%2F20141004033849531_X81TGXUI4.jpg%2F%25EC%259D%25B4%25EC%259D%25B8.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=690&theight=512&opts=17,
342,행서오언절구,박영효,,비단에 먹,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_55%2F20141003235025279_BE6NUWAMW.jpg%2F%25EB%25B0%2595%25EC%2598%2581.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=157&theight=530&opts=17,
343,포도도,홍수주,수묵화,비단에 수묵,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110124736309_JT1QBLC41.jpg%2F2012072614124266.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=255&theight=530&opts=17,
344,운흥사 수월관음도,,불교 회화,견본채색 (絹本彩色),불교미술,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141112004158619_YEW4D1XEN.jpg%2F2011021820071683.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=321&theight=530&opts=17,
345,소과도,,,,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_55%2F20141004101612985_E6FT44XVN.jpg%2F%25EC%259E%2591%25EC%259E%2590.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=323&theight=530&opts=17,
346,회모작희,홍림,,견본채색,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_55%2F20141004082708085_LY5RJID8E.jpg%2F%25ED%2599%258D%25EB%25A6%25BC.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=505&theight=530&opts=17,
347,달과 까마귀,이중섭,한국화,종이에 유채,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_108%2F20141114215134016_YTICH3OHW.jpg%2F2011040715522059.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=690&theight=492&opts=17,
348,문자도 - 코카콜라,손동현,수묵채색화,지본수묵채색,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_96%2F20141113223051517_S65F0W6A3.jpg%2F2011030911410467.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=690&theight=278&opts=17,
349,계변가화,신윤복,한국화,지본채색,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_58%2F20141007212225953_HCCX2MQVD.jpg%2F%25EC%258B%25A0%25EC%259C%25A4.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=663&theight=530&opts=17,
350,수월관음도,서구방,불교 회화,견본채색,불교미술,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_22%2F20140923213232837_XDGLUS3HN.jpg%2FKB02-043.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=326&theight=530&opts=17,"관음보살이 약간 오른쪽 측면을 향하여 반가한 자세로 바위 위에 앉아 있고, 화면의 오른쪽 아래에는 한쪽 발을 꿇고 앉은 선재동자를, 화면 중앙에서 약간 오른쪽에는 정병을 그리고 관음의 뒤에는 두 개의 대나무를 표현한 그림이다. 이와 같은 구성은 고려 관음도의 가장 일반적이고 정형화된 것으로 많은 예를 볼 수 있다.육신부에는 금니를 칠하였고 치마는 관음도 통례의 빨강바탕에 귀갑문을 그려 넣었으며, 베일은 투명한 듯이 표현하고, 그 위에 연화원문을 전면에 그려 넣었다. 바위는 군청색을 사용하였는데 밝은 부분은 금니로 강조하여 나타내었다. 경신사 그림보다는 활력에서 약간 뒤지지만, 색의 조화, 치밀한 묘사가 돋보이는 작품으로서 경신사, 대덕사 그림과 더불어 고려 관음도를 대표할 수 있는 뛰어난 화질을 지녔다. 화면의 오른쪽에 「지치삼년계해육월일 내반종사서구방화 동양도인육정(至治三年癸亥六月日 內班從事徐九方畵 棟梁道人六精)」 이라는 화기가 있어 충숙왕 10년(1323년) 서구방이라는 화가에 의하여 그려졌음을 알 수 있다."
351,호취도,장승업,수묵채색화,종이에 수묵담채,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110130114558_V1NXO2FXN.jpg%2F2011021818463556.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=214&theight=530&opts=17,
352,단원도,김홍도,수묵채색화,지본담채 (紙本淡彩),,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110145811760_ABB2C6S7A.jpg%2F2011021819191326.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=306&theight=530&opts=17,
353,소와 어린이,이중섭,유화,합판에 유채,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_108%2F20141114215004300_64CHZ818X.jpg%2F2011040715521299.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=690&theight=330&opts=17,
354,도원(桃園),이중섭,한국화,종이에 유채,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_108%2F20141114214644466_ASF35RD9L.jpg%2F2011040715513124.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=611&theight=530&opts=17,
355,유압도,홍세섭,수묵채색화,지본담채(紙本淡彩)(ink and slight color on paper),,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_18%2F20140923120459361_SIZZ1ZV72.jpg%2FKF04-025.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=690&theight=281&opts=17,"홍세섭(洪世燮)은 1832년(순조(純祖)32년)에 남양홍씨(南陽洪氏) 집안에서 태어났다. 자(字)는 현경(顯卿), 호(號)는 석창(石窓)이며 벼슬은 고종(高宗)때 승지(承旨)를 지냈다. 그는 사인화가(士人畵家)로서 영모절기(翎毛折技)에 능하여 절묘한 작품을 많이 남겼고 산수화 명품도 많다.이 《유압도(遊鴨圖)》는 수묵(水墨)의 묘를 살려 농담을 능숙하게 가려 쓴 필법이어서 새로운 감각을 느끼게 한다. 마치 서구풍의 수채화를 보는 듯한 수묵(水墨)의 구도에서 이채로운 느낌을 받는다. 들오리 한 쌍이 물살을 일으키며 늪을 노니는 정경을 그 정수리 위에서 부감(俯瞰)한 묘사법 또한 참신한 구도이다. 오리들의 진행에 따라 일어나는 물살의 중첩을 담묵(淡墨)으로 계선(界線)을 지어 표현한 것도 신기할 만큼 좋은 효과를 거두고 있다.이 《유압도(遊鴨圖)》는 한말의 지나친 화본(畵本) 중심의 화풍에서 벗어나 현대감각에도 어울리는 신선미를 풍기고 있다. 이 《유압도(遊鴨圖)》외에도 국립박물관 장의 《영모절기도십폭(翎毛折技圖十幅)》 · 《산수도(山水圖) 》등이 다수 전한다."
356,두어린이와 복숭아,이중섭,,종이에 수채,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_55%2F20141004040700116_PND0SKR7R.jpg%2F%25EC%259D%25B4%25EC%25A4%2591.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=489&theight=530&opts=17,
357,홍루대주,신윤복,한국화,지본채색,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_58%2F20141007212616518_JVIZMUWSB.jpg%2F%25EC%258B%25A0%25EC%259C%25A4.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=669&theight=530&opts=17,
358,섬 - 고질라,손동현,수묵채색화,지본수묵담채,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_96%2F20141113223221292_QGFWV4PWP.jpg%2F2011030716212419.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=690&theight=239&opts=17,
359,춤추는 가족,이중섭,한국화,,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_108%2F20141114215547100_WUY2FUY8T.jpg%2F2011040715525441.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=690&theight=496&opts=17,
360,군선도,김홍도,수묵채색화,종이에 담채,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110125210093_2NELBROM9.jpg%2F2011021818435640.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=690&theight=196&opts=17,
361,장옷입은여인,신윤복,한국화,견본채색,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_58%2F20141007212458372_X0N52AC3W.jpg%2F%25EC%258B%25A0%25EC%259C%25A4.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=447&theight=530&opts=17,
362,하경산수도,심사정,수묵채색화,견본담채(絹本淡彩)(ink and slight color on silk),,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_18%2F20140923115356238_4GNGWHLZJ.jpg%2FKF02-022.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=260&theight=530&opts=17,현재(玄齋)는 초기에 겸재(謙齋)에게 사사(師事)하였으나 작화면(作畵面)에서 그 영향은 흔적조차 찾아볼 수 없을 만큼 의외적인 것이었으며 중국 역대 명화의 화법에 더욱 접근하여 남(南) · 북종화(北宗畵)를 두루 섭렵하였고 나아가서 중국 · 근역(槿域)을 가리지 않고 무한한 고전(古典)의 세계를 추구했다. 현재(玄齋)에 대해 서술한 글 중에는 「그는 원래 화조(花鳥)그림에는 명수였으나 산수화(山水畵)에는 스스로 모자람을 느껴 그 솜씨를 기르는데 전력하여 만년에는 산수화(山水畵)로도 대가의 자리에 올랐다」라고 한 것이 매우 주목되기도 한다.그러나 중국 산수화풍(山水畵風)을 익혀 명원체산수(明院體山水)나 절파계(浙派系) 화풍에는 매우 숙달해서 연경화단(燕京畵壇)에 내놓아도 뒤지지 않을 경지에 이르렀으나 중국의 관념적인 산수화에서 크게 벗어나지 못한 아쉬움을 남기고 있음은 감식가들의 공통된 평인 것 같다.이 《하경산수도(夏景山水圖)》 역시 솜씨로는 뛰어났으나 한국 자연의 지세(地勢)나 운치 등 특색이 두드러지지 못한 아쉬움이 있다. 이 그림이 그의 만년작품으로서 현재(玄齋)의 중국화풍의 밀착도를 증명하는 좋은 예가 되고 있다.
363,책가도8폭병풍,,,지본채색,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_55%2F20141004103633065_0H3QUC8F0.jpg%2F%25EC%259E%2591%25EC%259E%2590.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=690&theight=357&opts=17,
364,해악전신첩 - 단발령망금강,정선,,견본담채,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_55%2F20141004050558958_1L86J34C0.jpg%2F%25EC%25A0%2595%25EC%2584%25A0.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=412&theight=530&opts=17,
365,가족과 비둘기,이중섭,한국화,종이에 유채,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_108%2F20141114214450036_NJZ4HWMHY.jpg%2F2011040715510167.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=690&theight=506&opts=17,
366,유압,김득신,수묵채색화,지본담채(紙本淡彩)(ink and slight color on paper),,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_18%2F20140923114042733_1S1FK1DNF.jpg%2F%25EA%25B9%2580%25EB%2593%259D.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=690&theight=496&opts=17,긍재(兢齋) 김득신(金得臣)은 동생 초원(蕉園) 김석신(金碩臣)과 함께 도화서(圖畵署) 화원(畵員) 출신이다. 사생(寫生) 풍속화에 있어서는 《근역서화징(槿域書畵徴)》에 실린 「동국문헌(東國文獻)」에서 적절하게 지적한 것처럼 그는 생활풍속에 스민 흥겹고 풍자적인 정취를 소재로 많은 작품을 남겼다.이 《야압도(野鴨圖)》는 사생화(寫生畵)로서 수기법(樹技法)이 단원(檀園)의 기법을 닮았다. 화면 왼편의 암석(岩石)의 주름이나 수면에 평행한 나무의 필선(筆線)이 부담 없이 자유스러우며 들오리의 배치는 구도상 안정감을 유지하고 있다. 이 작품은 풍속적인 단면을 넘어서 은연중 화중시(畵中詩)의 격(格)을 보여주고 있다.화제(畵題)는 시(詩) · 서(書) · 화(畵)의 대가요 대감식가(大鑑識家)인 자하(紫霞) 신위(申緯)(1769∼1847)의 친필이다.화리숙상자요추 시가야압만다수천감취감홍소홀 호진강청월냉주(畵裏潚湘自要秋 詩家野鴨漫多愁淺看翠減紅消 好趂江淸月冷舟)자하제(紫霞題)
